Fruit,Stem,Flower,Leaf,Label
53394.0,52979.0,58367.0,45119.0,8
,,28695.0,18252.0,281
,,57294.0,,649
53901.0,,39903.0,64459.0,374
51179.0,,11634.0,44642.0,115
,,19479.0,,301
,,27424.0,22808.0,428
,,65064.0,,219
63255.0,,19534.0,,161
,,33423.0,,113
,,53948.0,,602
8554.0,,50967.0,,579
,,22069.0,,846
,,29592.0,,167
24856.0,,,,890
19514.0,43050.0,,48815.0,91
,,37650.0,23800.0,120
32892.0,50912.0,43945.0,43721.0,15
37288.0,2189.0,12612.0,6883.0,42
,,,40096.0,537
29177.0,39364.0,53432.0,58621.0,3
,,26622.0,,211
,,21193.0,,708
64788.0,,2684.0,,234
56209.0,,15950.0,,188
,50658.0,55312.0,1398.0,36
,,31713.0,,674
,,874.0,,613
31930.0,40980.0,23724.0,31890.0,14
58571.0,,6329.0,52713.0,372
,,67263.0,,353
41119.0,22502.0,21542.0,10168.0,70
25924.0,,10349.0,,206
,,56873.0,,660
,,9340.0,,554
,,55960.0,51656.0,40
,,44168.0,663.0,177
,,59910.0,30617.0,118
,50738.0,48627.0,13779.0,26
37849.0,,27217.0,,800
,46417.0,19033.0,31388.0,36
,,3387.0,8560.0,202
63990.0,,56231.0,39957.0,260
8381.0,22475.0,,38002.0,55
,30187.0,14333.0,37012.0,36
,,62814.0,,361
33266.0,36331.0,42706.0,56184.0,10
13303.0,,58892.0,,297
20199.0,,34930.0,15253.0,93
,,47908.0,1629.0,216
54239.0,24895.0,37427.0,7493.0,53
16152.0,,,41282.0,346
37664.0,14561.0,,24468.0,130
,,43383.0,,301
,,19144.0,47941.0,78
,,9063.0,5545.0,524
4646.0,,13802.0,42200.0,225
53960.0,8667.0,45983.0,57768.0,28
,,408.0,,687
,22140.0,46450.0,12750.0,236
22805.0,,,,775
50250.0,,45458.0,3203.0,105
45608.0,,52670.0,20993.0,95
,,61228.0,7375.0,507
,,41933.0,,116
,,33469.0,,307
,,,56432.0,326
49059.0,,36218.0,17838.0,68
4538.0,,46745.0,,571
41506.0,,8219.0,27948.0,255
,,63511.0,,830
,,60755.0,24389.0,205
51107.0,,19558.0,7605.0,94
,,42374.0,60791.0,78
51923.0,11503.0,30005.0,28360.0,6
,,40804.0,55001.0,697
36790.0,37506.0,22490.0,51022.0,28
11363.0,48425.0,19704.0,28724.0,69
,,25154.0,44357.0,244
,,58421.0,,226
,,24726.0,57664.0,13
,,8715.0,45996.0,418
33350.0,1846.0,16433.0,270.0,121
59440.0,,61789.0,,164
,,59694.0,,443
,,,36210.0,342
40756.0,,4428.0,25314.0,180
,,46830.0,,421
,,21087.0,,377
,,49904.0,24860.0,676
340.0,49007.0,,3209.0,55
,,55534.0,,109
,,58978.0,,249
,,,59191.0,672
,,2367.0,,453
,3543.0,,24966.0,425
,,8419.0,,503
,,33574.0,,661
35579.0,32701.0,46112.0,55264.0,43
,,8269.0,10794.0,441
,,62799.0,,637
24282.0,40980.0,50890.0,83.0,14
,,66583.0,,385
,,5040.0,65241.0,214
47392.0,29110.0,66734.0,50818.0,24
,,61377.0,,356
,,5504.0,,593
,,31909.0,48833.0,786
22249.0,,36801.0,4094.0,94
,,18123.0,,393
,,,65340.0,930
,,40468.0,,197
,,56211.0,,307
,,35348.0,27388.0,683
,,62504.0,19300.0,248
,,23995.0,,927
,58239.0,,64793.0,138
34874.0,,55470.0,36877.0,300
,,9827.0,46055.0,410
,,20260.0,,870
,30444.0,8502.0,13765.0,312
,46417.0,59173.0,24072.0,36
,,18769.0,,294
,,698.0,25619.0,106
,,18426.0,,377
64075.0,,32455.0,4435.0,108
5110.0,,39955.0,41427.0,372
34883.0,2189.0,57974.0,17395.0,42
,,12577.0,,294
52715.0,64664.0,45470.0,35923.0,1
39575.0,33616.0,8522.0,66553.0,170
32731.0,13845.0,54353.0,66881.0,59
25246.0,,46719.0,36705.0,173
8073.0,,,,942
,,66386.0,,113
,,35846.0,,940
,,55243.0,,829
,,29898.0,,76
60864.0,31195.0,29373.0,44059.0,24
17499.0,,53570.0,14515.0,93
,,35680.0,,747
,,20394.0,57491.0,203
14773.0,63096.0,1935.0,34324.0,16
,,19139.0,,320
50176.0,17535.0,13604.0,49046.0,131
,,13336.0,,769
50698.0,,61134.0,,306
41092.0,30289.0,54851.0,45192.0,65
,,51424.0,13404.0,308
,,53180.0,,761
,,38283.0,,556
,,1135.0,22692.0,177
,18605.0,10338.0,36411.0,21
,,3352.0,50384.0,585
28776.0,22937.0,56408.0,51567.0,0
,,44874.0,,851
,,2864.0,,414
,,30669.0,,503
,,52801.0,,167
,,23055.0,17716.0,182
,,42245.0,,944
,,35356.0,,113
,,46116.0,25017.0,727
12317.0,,56333.0,46256.0,265
,,57315.0,,954
,,61742.0,,556
,2422.0,39628.0,1785.0,26
,,30943.0,64427.0,208
3098.0,,15449.0,,653
,50658.0,27590.0,5547.0,36
,,33802.0,23601.0,193
,,55752.0,32962.0,13
,30187.0,9737.0,20365.0,36
,,59462.0,,660
,,20325.0,,323
,,7333.0,,906
45602.0,,29690.0,43416.0,88
,,12674.0,60080.0,118
,,38738.0,,602
,,62902.0,40974.0,388
12938.0,,22925.0,53192.0,146
,,,25374.0,551
,,37163.0,,830
,,7793.0,,660
,,10972.0,,840
46942.0,,6395.0,17688.0,183
,,58819.0,,273
3028.0,52284.0,,24775.0,18
,,55409.0,,87
,,42422.0,15183.0,405
,,22258.0,,464
,,39676.0,,733
,,4246.0,,938
,,62061.0,23810.0,251
,,65228.0,4315.0,204
,,21016.0,63902.0,335
,,37359.0,66936.0,172
66526.0,,63197.0,47270.0,98
,,36945.0,,609
57924.0,65231.0,28710.0,45503.0,83
61979.0,,,37833.0,447
,,13808.0,45253.0,217
,,31632.0,,587
,,65438.0,3751.0,245
10632.0,,22913.0,,632
,,58778.0,,559
17858.0,33071.0,46878.0,6206.0,137
,,50269.0,,600
,,13169.0,,393
22293.0,32014.0,22718.0,12054.0,19
,,67386.0,54947.0,242
,,61327.0,,719
,,3458.0,,809
,,42536.0,21611.0,162
,,61521.0,2944.0,386
38818.0,,51834.0,,632
,,67618.0,,350
,,59750.0,,541
60038.0,,66804.0,10902.0,95
15295.0,,49517.0,3634.0,415
65028.0,,22070.0,34886.0,328
40781.0,,57363.0,35395.0,68
,,31118.0,,602
,,31491.0,,362
23076.0,41503.0,21762.0,64468.0,67
3247.0,49373.0,,40635.0,228
8163.0,,17252.0,,398
,,10448.0,,787
33118.0,15735.0,,21978.0,18
,,50665.0,11945.0,166
,,55193.0,,544
,,1657.0,,279
,64474.0,,543.0,296
,,47354.0,43182.0,315
30711.0,46467.0,28583.0,58469.0,25
,,40057.0,,366
,,53001.0,,568
,,51096.0,10556.0,388
,,50979.0,36979.0,151
54286.0,42025.0,65299.0,66182.0,61
906.0,,58325.0,27544.0,684
,,55447.0,,687
,,67363.0,,279
51678.0,42814.0,9095.0,65940.0,4
,,49394.0,21611.0,162
,,14484.0,,171
18784.0,,54331.0,26921.0,243
2701.0,59734.0,11897.0,65127.0,2
,,,6535.0,815
,,13419.0,54329.0,102
,,42999.0,,568
46104.0,,27856.0,58048.0,260
35304.0,,26742.0,38099.0,183
57451.0,24172.0,45051.0,15600.0,11
,,12691.0,,350
36832.0,42022.0,,39898.0,55
,,11283.0,37727.0,203
,,58586.0,,576
,,49698.0,,947
,,42327.0,,725
,,61910.0,,463
,29740.0,39006.0,20763.0,81
,,18793.0,,219
,,16876.0,9195.0,201
,,10782.0,,211
52327.0,,59293.0,,282
52761.0,47629.0,18127.0,48286.0,56
,,28254.0,50235.0,650
,,63710.0,,846
62494.0,,52628.0,,716
43514.0,22505.0,,37819.0,130
,,34172.0,,634
,,41626.0,,911
26880.0,50756.0,,41215.0,18
,,31742.0,34602.0,29
,,17890.0,,606
37080.0,13740.0,25733.0,66373.0,23
67449.0,2497.0,35702.0,55314.0,8
41294.0,,42871.0,55493.0,37
,,39664.0,5179.0,143
,,65931.0,,72
,30895.0,56227.0,44912.0,21
,,1371.0,,76
,,46440.0,,462
2932.0,29493.0,65425.0,38803.0,6
43530.0,,14890.0,,297
,,39068.0,,606
24466.0,14217.0,30562.0,40827.0,10
,37708.0,38521.0,54362.0,236
,,57603.0,58548.0,387
,,22797.0,1402.0,90
2431.0,,18804.0,50773.0,68
42097.0,,25209.0,,479
,,42062.0,,951
34206.0,27605.0,42766.0,65216.0,51
,,20861.0,,87
,,53272.0,,464
,,35783.0,,231
,,22495.0,,801
,,60909.0,66492.0,232
,,18238.0,8933.0,216
,,48562.0,,892
51914.0,52819.0,10944.0,6937.0,5
28680.0,,34953.0,24206.0,316
3736.0,,11947.0,3368.0,97
,,23862.0,,110
,,53399.0,,792
,,670.0,39325.0,112
,,34027.0,,602
,,65669.0,,320
,,8016.0,,802
,,64136.0,,813
,,30840.0,,875
,,64123.0,,791
,,52868.0,54475.0,258
25723.0,,27176.0,38406.0,175
,,22464.0,,887
,,67116.0,,197
,,41564.0,,116
61879.0,,67321.0,64142.0,466
,,19688.0,,898
17763.0,,28213.0,56773.0,184
,,43742.0,,361
,,618.0,63684.0,726
20890.0,27075.0,11068.0,32642.0,6
53096.0,,41157.0,,321
,,,14826.0,376
,,64443.0,47329.0,232
,,60899.0,35045.0,302
61245.0,10885.0,47878.0,12842.0,121
,,,25362.0,342
,27300.0,49176.0,14198.0,64
28502.0,,32726.0,31375.0,77
,,18129.0,,618
58118.0,42975.0,36229.0,17395.0,42
,,33393.0,14128.0,205
,,18497.0,,749
49653.0,51601.0,,47197.0,451
,,25527.0,,212
63094.0,,52390.0,,430
28165.0,,25151.0,28735.0,139
,,35666.0,,502
61514.0,,64046.0,,456
25548.0,,66455.0,,456
,,17108.0,,298
42863.0,,16424.0,21229.0,30
10286.0,41451.0,,4228.0,228
29004.0,4248.0,6256.0,29317.0,5
,,7942.0,,740
,67702.0,,,652
,,59984.0,,464
53496.0,43141.0,14576.0,26394.0,53
,,35074.0,28731.0,423
,,55646.0,32644.0,717
,,64040.0,15794.0,500
,,39091.0,,399
42084.0,,44814.0,44868.0,285
,,30109.0,4316.0,215
,,41011.0,,235
,,52647.0,,769
,51625.0,,20598.0,138
,,45285.0,,353
24869.0,,24751.0,,282
17636.0,,12001.0,36295.0,337
,,55495.0,,87
,,64159.0,,264
,,52594.0,,605
67767.0,,46558.0,,508
65833.0,25777.0,29991.0,42803.0,371
1942.0,,6828.0,28087.0,98
,,54202.0,,364
,,33589.0,,278
,,28049.0,,224
,39010.0,47807.0,60586.0,220
,,52990.0,,867
,,50719.0,,871
59397.0,,63360.0,,164
3188.0,,44772.0,,648
56632.0,31483.0,45638.0,64506.0,33
64436.0,,52420.0,16336.0,374
30655.0,,47144.0,31958.0,97
36538.0,19104.0,22214.0,39734.0,54
,,648.0,,361
,,29743.0,,452
,38105.0,11981.0,30302.0,64
,,59493.0,,420
63735.0,22627.0,29358.0,29983.0,34
,,40913.0,,661
,,12265.0,,110
67556.0,56174.0,56190.0,12364.0,34
41159.0,,37767.0,,589
17450.0,22076.0,43062.0,8017.0,53
37817.0,,6467.0,,824
,,7433.0,28556.0,217
,,28254.0,47531.0,650
42201.0,,,,737
,,31684.0,,925
,,27097.0,,840
,,23562.0,39242.0,676
,,49915.0,,749
,,20797.0,44848.0,308
53340.0,25981.0,,57441.0,91
,,1338.0,,167
29732.0,27888.0,26307.0,40681.0,117
34568.0,,49270.0,,467
28560.0,,67794.0,,188
,,47360.0,40813.0,628
,39479.0,33547.0,50470.0,64
1967.0,28667.0,,,354
,,36982.0,,590
,,20895.0,,593
,,34266.0,,851
,,16932.0,,861
,,53660.0,9644.0,198
18863.0,,5231.0,,760
,,22321.0,,503
,,64433.0,,859
49541.0,,52940.0,59281.0,505
,,508.0,,110
,,34956.0,28293.0,608
,,25400.0,,453
2431.0,,35951.0,64539.0,68
,,57927.0,6131.0,120
46922.0,,22945.0,,317
21704.0,58751.0,36789.0,10112.0,50
55628.0,42589.0,45217.0,37296.0,16
17139.0,10419.0,40765.0,992.0,429
48855.0,49468.0,14567.0,20951.0,23
15995.0,,31802.0,,304
,,54843.0,13625.0,727
,,52596.0,,808
,,56882.0,,851
,,35906.0,,543
,,14763.0,,521
,,35441.0,,663
,,25009.0,,810
,,54303.0,43273.0,238
,,22804.0,,350
47969.0,,24427.0,,317
55777.0,,41453.0,21025.0,7
,,27178.0,61623.0,683
,,61741.0,,517
,,17415.0,,532
,,61076.0,54499.0,259
,,61395.0,,592
27907.0,51459.0,,47881.0,55
,,15972.0,,266
22850.0,54461.0,42517.0,8981.0,137
,10640.0,45473.0,57251.0,276
58675.0,50547.0,54427.0,31755.0,48
,,66532.0,,604
40288.0,,11476.0,20930.0,310
,,21145.0,,235
50543.0,,34060.0,,339
15967.0,,31693.0,,270
47246.0,,13348.0,62595.0,142
56182.0,,27874.0,,297
13673.0,18265.0,33088.0,43546.0,92
,,63167.0,,932
,,61234.0,,273
41708.0,40013.0,43600.0,31679.0,69
,,32514.0,52410.0,518
,,64867.0,49597.0,581
39332.0,18672.0,47075.0,30552.0,43
,,56175.0,,489
,,59507.0,,76
,,11990.0,,634
,,34771.0,60221.0,244
,,37438.0,,951
,,49484.0,28666.0,272
,,47564.0,642.0,238
,,20732.0,,795
,,59569.0,50439.0,242
,,39966.0,,350
,,31325.0,,690
14545.0,,47492.0,52098.0,360
,,,31117.0,342
20612.0,51485.0,14425.0,7360.0,2
,,9487.0,,906
,,8272.0,53095.0,382
,34065.0,,48223.0,296
,,36458.0,,72
,,48065.0,4315.0,204
,,27854.0,,911
,,,62910.0,470
,,40903.0,,662
27338.0,2740.0,33007.0,6937.0,5
,,59369.0,,298
60732.0,8013.0,18193.0,65014.0,6
31370.0,36111.0,7828.0,21101.0,14
,,42609.0,49584.0,166
,,39141.0,,586
14979.0,1327.0,,18882.0,192
,,35105.0,,452
18654.0,,22266.0,,523
,,14443.0,,516
,,28101.0,,554
44108.0,32023.0,29967.0,34913.0,0
56570.0,,23619.0,,422
,,62170.0,21377.0,204
,,63302.0,64010.0,118
,,39374.0,,789
16542.0,30292.0,,28038.0,207
,,1293.0,,552
4518.0,6832.0,36212.0,19715.0,2
8163.0,,66165.0,,398
,,36775.0,12446.0,29
2047.0,,833.0,48225.0,37
,,22530.0,,437
,,32097.0,66205.0,723
,,14830.0,,645
,,3422.0,,377
,,43924.0,,440
,,49972.0,28504.0,254
,,45027.0,26784.0,136
50253.0,,4107.0,,270
,,66294.0,,149
32800.0,,59532.0,,398
,,44450.0,,377
,,62387.0,,401
,,51110.0,,831
,,61300.0,,729
,,60992.0,31339.0,13
32088.0,,59092.0,49069.0,225
,,45534.0,,669
,,24668.0,,266
,,60696.0,,103
,,,22885.0,777
,27149.0,29228.0,,287
,,38175.0,17828.0,194
53735.0,28611.0,,64889.0,130
,,30658.0,,602
15961.0,,11464.0,61806.0,310
,,21837.0,,113
42461.0,,53375.0,6325.0,225
,,4057.0,,440
,,36624.0,,167
17002.0,27957.0,13013.0,22455.0,241
,,40992.0,41355.0,248
28032.0,,55813.0,63784.0,20
7288.0,29493.0,47265.0,44023.0,6
,,,37037.0,763
,,29540.0,,459
67767.0,,40190.0,,508
23483.0,10464.0,54586.0,40618.0,50
,,40816.0,52622.0,166
3851.0,17030.0,,7489.0,85
,,18288.0,,873
,,65411.0,24886.0,172
,,54839.0,49439.0,208
4002.0,,23070.0,30758.0,139
,,42217.0,,944
,,9920.0,28674.0,438
,,43665.0,38631.0,104
47843.0,,23447.0,,411
36842.0,,9658.0,4528.0,349
,,65460.0,,533
5962.0,,24552.0,53158.0,77
,,6153.0,54606.0,697
,,55033.0,,407
,,39747.0,45010.0,596
,,11392.0,,361
,,67494.0,,385
65159.0,,56534.0,,321
,,46194.0,,250
,,18737.0,,226
,,59757.0,,614
,,14671.0,,320
59079.0,,40356.0,,484
21186.0,18122.0,15668.0,13153.0,46
,,27922.0,,934
40335.0,28928.0,,10521.0,626
,,43054.0,,110
,,30674.0,26913.0,199
,,10876.0,,733
18840.0,11372.0,26225.0,4449.0,4
,,28284.0,,464
,,49023.0,,952
44849.0,53549.0,,63569.0,128
59292.0,12725.0,5670.0,50465.0,1
,,44783.0,,873
20013.0,37112.0,23806.0,25434.0,14
,,8280.0,,503
39916.0,29820.0,15236.0,61057.0,53
,38320.0,5419.0,7770.0,26
24705.0,,,,701
,,58430.0,21097.0,129
737.0,21598.0,61719.0,9433.0,25
30069.0,67649.0,64150.0,49830.0,101
,,51486.0,,553
,,2163.0,,435
,,12369.0,37216.0,104
,,29285.0,,357
,4371.0,31469.0,98.0,403
6621.0,6855.0,11900.0,49716.0,5
41159.0,,36169.0,,589
,,53440.0,23142.0,608
8818.0,,,34880.0,442
,,14485.0,63537.0,193
64404.0,21021.0,4397.0,62192.0,58
40826.0,,61580.0,,270
,,59061.0,,802
,,27450.0,,488
2002.0,,63157.0,3133.0,599
1795.0,,64099.0,43416.0,88
1460.0,,46567.0,47961.0,184
,,63453.0,,380
,62044.0,16101.0,18762.0,74
,,39972.0,21048.0,112
,,67418.0,4209.0,202
,,8556.0,,575
,,10311.0,29212.0,106
,,1333.0,,808
,,33108.0,,901
,,62503.0,6231.0,104
48805.0,41505.0,38550.0,38558.0,2
64917.0,6257.0,31465.0,46739.0,58
,,59024.0,,693
,49011.0,3370.0,18159.0,74
,,61414.0,13319.0,90
28458.0,60881.0,40283.0,57095.0,23
,,32992.0,,812
,,9347.0,,277
18207.0,,28542.0,,369
,,8089.0,,291
,,7852.0,,320
,,20075.0,,197
,,67446.0,,932
,,24463.0,65728.0,620
,,,56960.0,326
,,30153.0,,818
10058.0,2460.0,33162.0,14418.0,111
,,49318.0,,783
,,25696.0,,503
,,62989.0,56384.0,78
,,67521.0,,546
,,56586.0,,557
360.0,56951.0,5330.0,18345.0,19
,,50102.0,21232.0,13
46492.0,45310.0,13058.0,67289.0,14
46676.0,49476.0,13537.0,52697.0,62
,,10275.0,,250
,,13403.0,,513
19444.0,,44289.0,17375.0,408
,,55946.0,36992.0,172
,,9230.0,60080.0,118
,,25940.0,,553
,,58258.0,,72
,33286.0,42908.0,38124.0,329
50250.0,,4348.0,39762.0,105
,38332.0,30088.0,55379.0,74
10674.0,39443.0,14881.0,21667.0,33
6130.0,13328.0,,36135.0,55
,,29364.0,,907
,,64448.0,,732
,,66219.0,44402.0,199
15426.0,,26213.0,,422
3529.0,42671.0,,17518.0,18
65174.0,17730.0,39871.0,65853.0,1
,,65218.0,3710.0,144
,,26071.0,1344.0,397
61204.0,10798.0,2329.0,63722.0,3
47522.0,28402.0,5032.0,53964.0,8
,,31758.0,,931
22293.0,4802.0,13695.0,37537.0,19
,,32543.0,7375.0,507
55305.0,18085.0,41886.0,10581.0,1
,,57591.0,,638
8882.0,,,62960.0,447
27141.0,46296.0,39657.0,49860.0,59
,,2377.0,,534
3172.0,,19660.0,13898.0,98
64553.0,,56591.0,,304
,,49791.0,41996.0,162
39341.0,,54721.0,439.0,179
,,15908.0,50112.0,330
,,36095.0,,833
,,42295.0,,552
3140.0,29493.0,11068.0,65581.0,6
,,64305.0,,720
33724.0,,10600.0,16727.0,88
,,64759.0,,356
16647.0,20905.0,39047.0,51748.0,79
,,67760.0,,226
43747.0,18851.0,37081.0,3917.0,187
,,6453.0,,936
46427.0,241.0,20428.0,3340.0,34
23231.0,,1537.0,,161
,,26061.0,,358
24869.0,,65140.0,,282
,,66343.0,3674.0,40
,,54533.0,,457
,,59187.0,19300.0,248
6715.0,1263.0,,52508.0,299
,,63297.0,,353
,,42727.0,,695
7907.0,24384.0,10944.0,47471.0,5
,,41058.0,26398.0,222
,,2785.0,17598.0,102
,,55908.0,,679
,,1510.0,,497
,,63510.0,31171.0,104
,,,6625.0,722
,,59671.0,,839
50698.0,,6791.0,,306
27248.0,62271.0,14001.0,33744.0,4
52327.0,,24439.0,,282
,,57181.0,64709.0,208
,,60382.0,,380
28862.0,40109.0,55604.0,67198.0,2
31246.0,,5589.0,42048.0,37
23613.0,,3334.0,44420.0,246
991.0,,49189.0,53428.0,360
,,48109.0,,434
,,28469.0,,937
33835.0,17983.0,,63740.0,192
26917.0,20499.0,,37632.0,134
,50840.0,6982.0,40683.0,26
,,8679.0,,366
,,49736.0,,211
8392.0,685.0,11411.0,30054.0,313
,,51926.0,18675.0,193
,42452.0,13309.0,23252.0,312
,,28374.0,,663
18338.0,,3236.0,47577.0,86
17935.0,30682.0,12596.0,14287.0,114
55521.0,,55832.0,,478
32077.0,13699.0,27463.0,21113.0,70
,,59901.0,,421
25899.0,,49363.0,,164
,,49194.0,58608.0,754
,,57439.0,10556.0,388
,,56950.0,,226
,,41764.0,21766.0,697
,,39267.0,,915
,,62727.0,,226
,,,1531.0,470
,,24829.0,29359.0,147
,,2825.0,,481
,,26694.0,,434
,,14454.0,28395.0,272
,,64974.0,40235.0,147
41192.0,,13087.0,,239
,,41555.0,67643.0,607
,,39131.0,,336
,,53787.0,10044.0,607
,,13176.0,,541
,,45960.0,52171.0,39
8446.0,40643.0,26492.0,744.0,11
,,41283.0,,832
14704.0,,24428.0,29258.0,124
,,2129.0,,704
,,8523.0,31729.0,89
,,41753.0,,390
37071.0,,37776.0,34933.0,684
31262.0,,27681.0,30928.0,68
,,49954.0,,277
20735.0,,,12972.0,346
,,64716.0,,831
62710.0,,35584.0,60874.0,140
15435.0,11852.0,12564.0,1161.0,67
,,66548.0,,594
,,56878.0,,103
42432.0,32701.0,54106.0,24541.0,43
39801.0,,31863.0,,547
33371.0,1495.0,22054.0,29941.0,22
,,6510.0,,125
,,,55201.0,537
55521.0,,9354.0,,478
,,301.0,,291
32248.0,46855.0,64150.0,51495.0,101
,,54969.0,,788
,52750.0,11981.0,6867.0,64
,,400.0,,213
,,15616.0,,907
,,34955.0,59007.0,57
,,51465.0,,593
,,40751.0,61477.0,174
,,28615.0,,250
25828.0,,44463.0,23959.0,466
,,35918.0,24211.0,258
,,48456.0,,212
,,42286.0,,934
32322.0,4802.0,62107.0,21029.0,19
,,35903.0,46034.0,248
32248.0,35.0,17272.0,63922.0,101
24282.0,61786.0,55168.0,9132.0,14
1460.0,,39889.0,39104.0,184
,,58909.0,,325
10440.0,22839.0,55075.0,50219.0,61
,,47690.0,,450
37975.0,577.0,41730.0,59983.0,1
,,3724.0,,274
,,29250.0,,389
55709.0,982.0,36260.0,32401.0,1
15444.0,52375.0,,11478.0,134
,,10109.0,47468.0,714
,,,56716.0,924
43713.0,6963.0,8682.0,34608.0,2
519.0,36111.0,9940.0,29119.0,14
,,58212.0,,290
21698.0,61483.0,30091.0,22177.0,2
,,65633.0,,892
64331.0,,25816.0,44712.0,30
,,19019.0,44911.0,418
,,62807.0,,453
,,54801.0,,595
,,29521.0,17144.0,305
,,27124.0,25960.0,252
64081.0,5619.0,41741.0,34020.0,16
,,11296.0,,604
,,45868.0,,916
64020.0,,41413.0,10384.0,30
,,1476.0,,725
,,62748.0,,226
2368.0,,18179.0,17364.0,406
,,20829.0,,544
,,1385.0,,407
,,35749.0,48978.0,501
,,1163.0,,807
,,19286.0,,521
57250.0,,35531.0,,304
,,36150.0,4262.0,40
,,67684.0,,385
,,56894.0,47528.0,135
,,30141.0,,72
,,35961.0,,195
,,28931.0,,503
,,67063.0,,141
,,2968.0,,641
,,26350.0,,358
,,5048.0,,904
,,65301.0,,407
,,2458.0,6941.0,198
,,34429.0,,821
,,45642.0,48453.0,496
,,21504.0,24533.0,454
53618.0,,22328.0,67088.0,93
35840.0,16574.0,,10424.0,128
,,13704.0,,392
,,46606.0,,541
5157.0,53781.0,36156.0,23348.0,17
,,22379.0,,109
,,20081.0,,636
,,17530.0,,882
23670.0,47663.0,33438.0,63042.0,58
,,9034.0,,629
,16328.0,,57255.0,706
32026.0,22402.0,,40049.0,148
,,16658.0,31048.0,281
,,47732.0,3931.0,416
,,22004.0,29776.0,78
,,54194.0,49609.0,683
22395.0,,12211.0,,485
,,42071.0,50196.0,57
15486.0,8991.0,40614.0,44478.0,44
,,2049.0,,402
34883.0,16397.0,65257.0,49670.0,42
,,24029.0,,394
63612.0,,61391.0,50143.0,20
46087.0,50952.0,,23735.0,477
36547.0,32198.0,53998.0,4293.0,137
,,50989.0,,563
23639.0,,3774.0,37559.0,108
46498.0,21720.0,12888.0,4813.0,4
35525.0,,25706.0,,703
,,40044.0,8028.0,89
11284.0,59598.0,18233.0,42523.0,50
,,28746.0,34174.0,106
,,51258.0,,525
,,33178.0,4893.0,460
,,7057.0,,414
34797.0,,34635.0,44267.0,68
15477.0,6935.0,,5935.0,286
,,51467.0,,565
,,64135.0,37023.0,598
,,65991.0,,556
,,32674.0,,109
,,28698.0,,630
7504.0,,61527.0,64811.0,285
,,33116.0,,498
6123.0,37112.0,17427.0,11350.0,14
,,64555.0,,663
62411.0,33429.0,25605.0,8364.0,1
11898.0,,24520.0,,611
53342.0,,10207.0,8541.0,561
,,5333.0,55977.0,711
,,30463.0,,943
,,7083.0,17157.0,423
53096.0,,14189.0,,321
27416.0,42025.0,46444.0,64935.0,61
,,31327.0,,116
43778.0,48275.0,21317.0,39686.0,6
57612.0,9898.0,3147.0,9370.0,46
21578.0,11463.0,44113.0,21943.0,35
22211.0,6963.0,54861.0,67085.0,2
,,34716.0,,226
,,52816.0,,450
,,59576.0,66684.0,723
,,54034.0,,457
,,16446.0,43450.0,418
15113.0,11503.0,5350.0,36681.0,6
30094.0,35619.0,8038.0,30868.0,2
47868.0,22220.0,27612.0,41761.0,253
35212.0,62917.0,49814.0,35678.0,35
43530.0,,57721.0,,297
4002.0,,65326.0,1480.0,139
,,48213.0,37617.0,13
,,54659.0,,740
,,63367.0,,880
,,8305.0,,694
60732.0,11503.0,20969.0,30139.0,6
,,56648.0,,452
27286.0,,,52442.0,309
,,64088.0,,389
24926.0,,7623.0,29501.0,293
,,39741.0,,566
,,53833.0,,733
,,67631.0,67209.0,335
,,35818.0,37168.0,252
,,43147.0,,660
4869.0,58124.0,9785.0,5031.0,170
,,,49326.0,900
22822.0,24172.0,39853.0,28773.0,11
240.0,,10985.0,,803
,18636.0,49176.0,58766.0,64
25899.0,,61788.0,,164
,,8816.0,,231
,,51109.0,62891.0,40
,19257.0,19153.0,31402.0,269
15831.0,,42870.0,,168
,,4155.0,,421
62102.0,39002.0,27550.0,6204.0,3
15854.0,,39692.0,35395.0,68
26917.0,36077.0,,58001.0,134
,,41884.0,,532
,,66941.0,,331
55118.0,,48604.0,,234
20705.0,,29931.0,66498.0,97
13473.0,,649.0,47181.0,189
,,60311.0,50718.0,242
,,21884.0,,76
,,1934.0,,872
,,25475.0,6221.0,305
,,53640.0,,219
7720.0,,45710.0,,651
24063.0,,30846.0,,456
27482.0,26884.0,49839.0,50076.0,9
22245.0,63014.0,40471.0,64268.0,56
40826.0,,39890.0,,270
12698.0,11957.0,,40347.0,483
,,58570.0,,556
41972.0,42738.0,54296.0,32747.0,43
13152.0,47648.0,,43249.0,192
,,31602.0,45929.0,367
,,63877.0,,149
,,12628.0,,280
,,58349.0,,113
,,22441.0,,934
47217.0,37947.0,34220.0,6362.0,60
,,62339.0,36805.0,205
4503.0,42266.0,33397.0,33157.0,114
,5777.0,42748.0,43397.0,107
,,10964.0,54329.0,102
,,41642.0,,758
,,36461.0,,565
,,54972.0,,212
,,45786.0,,809
2580.0,,55867.0,64539.0,68
,,58143.0,,560
,,39216.0,35388.0,281
,,30279.0,,294
1792.0,9736.0,,7608.0,18
,,22770.0,,390
,,19615.0,28466.0,281
,,50255.0,,661
15653.0,,42907.0,,234
,,51609.0,8605.0,214
,,11243.0,,171
17129.0,60508.0,29316.0,5277.0,60
20431.0,20766.0,60549.0,48270.0,0
,,18606.0,54865.0,153
62676.0,,61009.0,52066.0,77
,,63420.0,1784.0,665
,,39290.0,,235
